Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
1005;3;1600;0;3840,00;172,44;0,00;[7, 6, 5, 1, 5]
1006;3;1600;0;3844,00;172,44;0,00;[7, 6, 5, 1, 5]
1007;3;1600;0;3848,00;172,44;0,00;[2, 3, 0, 0, 5]
1008;3;1600;0;3852,00;172,44;0,00;[2, 3, 0, 0, 5]
1009;3;1600;0;3856,00;172,44;0,00;[2, 3, 0, 0, 5]
1010;3;1600;0;3860,00;172,44;0,00;[2, 3, 0, 0, 5]
1011;3;1600;0;3864,00;172,44;0,00;[7, 6, 5, 1, 5]
1012;3;1600;0;3868,00;172,44;0,00;[7, 6, 5, 1, 5]
1013;3;1600;0;3872,00;172,44;0,00;[2, 3, 0, 0, 5]
1014;3;1600;0;3876,00;172,44;0,00;[7, 6, 5, 1, 5]
1015;3;1600;0;3880,00;172,44;0,00;[2, 3, 0, 0, 5]
1016;3;1600;0;3884,00;172,44;0,00;[7, 6, 5, 1, 5]
1017;3;1600;0;3888,00;172,44;0,00;[7, 6, 5, 1, 5]
1018;3;1600;0;3892,00;172,44;0,00;[7, 6, 5, 1, 5]
1019;3;1600;0;3896,00;172,44;0,00;[7, 6, 5, 1, 5]
1020;3;1600;0;3900,00;172,44;0,00;[7, 6, 5, 1, 5]
1021;3;1600;0;3904,00;172,44;0,00;[2, 3, 0, 0, 5]
1022;3;1600;0;3908,00;172,44;0,00;[2, 3, 0, 0, 5]
1023;3;1600;0;3912,00;172,44;0,00;[2, 3, 0, 0, 5]
1024;3;1600;0;3916,00;172,44;0,00;[2, 3, 0, 0, 5]
1025;3;1600;0;3920,00;172,44;0,00;[7, 6, 5, 1, 5]
1026;3;1600;0;3924,00;172,44;0,00;[2, 3, 0, 0, 5]
1027;3;1600;0;3928,00;172,44;0,00;[2, 3, 0, 0, 5]
1028;3;1600;0;3932,00;172,44;0,00;[2, 3, 0, 0, 5]
1029;3;1600;0;3936,00;172,44;0,00;[2, 3, 0, 0, 5]
1030;3;1600;0;3940,00;172,44;0,00;[2, 3, 0, 0, 5]
1031;3;1600;0;3944,00;172,44;0,00;[7, 6, 5, 1, 5]
1032;3;1600;0;3948,00;172,44;0,00;[7, 6, 5, 1, 5]
1033;3;1600;0;3952,00;172,44;0,00;[7, 6, 5, 1, 5]
1034;3;1600;0;3956,00;172,44;0,00;[7, 6, 5, 1, 5]
1035;3;1600;0;3960,00;172,44;0,00;[7, 6, 5, 1, 5]
1036;3;1600;0;3964,00;172,44;0,00;[7, 6, 5, 1, 5]
1037;3;1600;0;3968,00;172,44;0,00;[2, 3, 0, 0, 5]
1038;3;1600;0;3972,00;172,44;0,00;[2, 3, 0, 0, 5]
1039;3;1600;0;3976,00;172,44;0,00;[2, 3, 0, 0, 5]
1040;3;1600;0;3980,00;172,44;0,00;[7, 6, 5, 1, 5]
1041;3;1600;0;3984,00;172,44;0,00;[7, 6, 5, 1, 5]
1042;3;1600;0;3988,00;172,44;0,00;[2, 3, 0, 0, 5]
1043;3;1600;0;3992,00;172,44;0,00;[2, 3, 0, 0, 5]
1044;3;1600;0;3996,00;172,44;0,00;[2, 3, 0, 0, 5]
1045;3;1600;0;4000,00;172,44;0,00;[2, 3, 0, 0, 5]
1046;3;1600;0;4004,00;172,44;0,00;[7, 6, 5, 1, 5]
1047;3;1600;0;4008,00;172,44;0,00;[7, 6, 5, 1, 5]
1048;3;1600;0;4012,00;172,44;0,00;[2, 3, 0, 0, 5]
1049;3;1600;0;4016,00;172,44;0,00;[7, 6, 5, 1, 5]
1050;3;1600;0;4020,00;172,44;0,00;[2, 3, 0, 0, 5]
1051;3;1600;0;4024,00;172,44;0,00;[7, 6, 5, 1, 5]
1052;3;1600;0;4028,00;172,44;0,00;[7, 6, 5, 1, 5]
1053;3;1600;0;4032,00;172,44;0,00;[7, 6, 5, 1, 5]
1054;3;1600;0;4036,00;172,44;0,00;[7, 6, 5, 1, 5]
1055;3;1600;0;4040,00;172,44;0,00;[7, 6, 5, 1, 5]
1056;3;1600;0;4044,00;172,44;0,00;[7, 6, 5, 1, 5]
1057;3;1600;0;4048,00;172,44;0,00;[2, 3, 0, 0, 5]
1058;3;1600;0;4052,00;172,44;0,00;[2, 3, 0, 0, 5]
1059;3;1600;0;4056,00;172,44;0,00;[2, 3, 0, 0, 5]
1060;3;1600;0;4060,00;172,44;0,00;[7, 6, 5, 1, 5]
1061;3;1600;0;4064,00;172,44;0,00;[7, 6, 5, 1, 5]
1062;3;1600;0;4068,00;172,44;0,00;[2, 3, 0, 0, 5]
1063;3;1600;0;4072,00;172,44;0,00;[2, 3, 0, 0, 5]
1064;3;1600;0;4076,00;172,44;0,00;[2, 3, 0, 0, 5]
1065;3;1600;0;4080,00;172,44;0,00;[2, 3, 0, 0, 5]
1066;3;1600;0;4084,00;172,44;0,00;[7, 6, 5, 1, 5]
1067;3;1600;0;4088,00;172,44;0,00;[7, 6, 5, 1, 5]
1068;3;1600;0;4092,00;172,44;0,00;[2, 3, 0, 0, 5]
1069;3;1600;0;4096,00;172,44;0,00;[7, 6, 5, 1, 5]
1070;3;1600;0;4100,00;172,44;0,00;[2, 3, 0, 0, 5]
1071;3;1600;0;4104,00;172,44;0,00;[2, 3, 0, 0, 5]
1072;3;1600;0;4108,00;172,44;0,00;[7, 6, 5, 1, 5]
1073;3;1600;0;4112,00;172,44;0,00;[7, 6, 5, 1, 5]
1074;3;1600;0;4116,00;172,44;0,00;[7, 6, 5, 1, 5]
1075;3;1600;0;4120,00;172,44;0,00;[2, 3, 0, 0, 5]
1076;3;1600;0;4124,00;172,44;0,00;[7, 6, 5, 1, 5]
1077;3;1600;0;4128,00;172,44;0,00;[2, 3, 0, 0, 5]
1078;3;1600;0;4132,00;172,44;0,00;[2, 3, 0, 0, 5]
1079;3;1600;0;4136,00;172,44;0,00;[2, 3, 0, 0, 5]
1080;3;1600;0;4140,00;172,44;0,00;[7, 6, 5, 1, 5]
1081;3;1600;0;4144,00;172,44;0,00;[2, 3, 0, 0, 5]
1082;3;1600;0;4148,00;172,44;0,00;[2, 3, 0, 0, 5]
1083;3;1600;0;4152,00;172,44;0,00;[2, 3, 0, 0, 5]
1084;3;1600;0;4156,00;172,44;0,00;[2, 3, 0, 0, 5]
1085;3;1600;0;4160,00;172,44;0,00;[2, 3, 0, 0, 5]
1086;3;1600;0;4164,00;172,44;0,00;[7, 6, 5, 1, 5]
1087;3;1600;0;4168,00;172,44;0,00;[2, 3, 0, 0, 5]
1088;3;1600;0;4172,00;172,44;0,00;[2, 3, 0, 0, 5]
1089;3;1600;0;4176,00;172,44;0,00;[2, 3, 0, 0, 5]
1090;3;1600;0;4180,00;172,44;0,00;[2, 3, 0, 0, 5]
1091;3;1600;0;4184,00;172,44;0,00;[7, 6, 5, 1, 5]
1092;3;1600;0;4188,00;172,44;0,00;[7, 6, 5, 1, 5]
1093;3;1600;0;4192,00;172,44;0,00;[2, 3, 0, 0, 5]
1094;3;1600;0;4196,00;172,44;0,00;[7, 6, 5, 1, 5]
1095;3;1600;0;4200,00;172,44;0,00;[2, 3, 0, 0, 5]
1096;3;1600;0;4204,00;172,44;0,00;[7, 6, 5, 1, 5]
1097;3;1600;0;4208,00;172,44;0,00;[2, 3, 0, 0, 5]
1098;3;1600;0;4212,00;172,44;0,00;[2, 3, 0, 0, 5]
1099;3;1600;0;4216,00;172,44;0,00;[2, 3, 0, 0, 5]
1100;3;1600;0;4220,00;172,44;0,00;[7, 6, 5, 1, 5]
1101;3;1600;0;4224,00;172,44;0,00;[7, 6, 5, 1, 5]
1102;3;1600;0;4228,00;172,44;0,00;[2, 3, 0, 0, 5]
1103;3;1600;0;4232,00;172,44;0,00;[2, 3, 0, 0, 5]
1104;3;1600;0;4236,00;172,44;0,00;[2, 3, 0, 0, 5]
1105;3;1600;0;4240,00;172,44;0,00;[2, 3, 0, 0, 5]
1106;3;1600;0;4244,00;172,44;0,00;[7, 6, 5, 1, 5]
1107;3;1600;0;4248,00;172,44;0,00;[7, 6, 5, 1, 5]
1108;3;1600;0;4252,00;172,44;0,00;[2, 3, 0, 0, 5]
1109;3;1600;0;4256,00;172,44;0,00;[7, 6, 5, 1, 5]
1110;3;1600;0;4260,00;172,44;0,00;[2, 3, 0, 0, 5]
1111;3;1600;0;4264,00;172,44;0,00;[7, 6, 5, 1, 5]
1112;3;1600;0;4268,00;172,44;0,00;[7, 6, 5, 1, 5]
1113;3;1600;0;4272,00;172,44;0,00;[7, 6, 5, 1, 5]
1114;3;1600;0;4276,00;172,44;0,00;[7, 6, 5, 1, 5]
1115;3;1600;0;4280,00;172,44;0,00;[7, 6, 5, 1, 5]
1116;3;1600;0;4284,00;172,44;0,00;[7, 6, 5, 1, 5]
1117;3;1600;0;4288,00;172,44;0,00;[2, 3, 0, 0, 5]
1118;3;1600;0;4292,00;172,44;0,00;[2, 3, 0, 0, 5]
1119;3;1600;0;4296,00;172,44;0,00;[2, 3, 0, 0, 5]
1120;3;1600;0;4300,00;172,44;0,00;[7, 6, 5, 1, 5]
1121;3;1600;0;4304,00;172,44;0,00;[2, 3, 0, 0, 5]
1122;3;1600;0;4308,00;172,44;0,00;[2, 3, 0, 0, 5]
1123;3;1600;0;4312,00;172,44;0,00;[2, 3, 0, 0, 5]
1124;3;1600;0;4316,00;172,44;0,00;[2, 3, 0, 0, 5]
1125;3;1600;0;4320,00;172,44;0,00;[2, 3, 0, 0, 5]
1126;3;1600;0;4324,00;172,44;0,00;[2, 3, 0, 0, 5]
1127;3;1600;0;4328,00;172,44;0,00;[7, 6, 5, 1, 5]
1128;3;1600;0;4332,00;172,44;0,00;[2, 3, 0, 0, 5]
1129;3;1600;0;4336,00;172,44;0,00;[7, 6, 5, 1, 5]
1130;3;1600;0;4340,00;172,44;0,00;[2, 3, 0, 0, 5]
1131;3;1600;0;4344,00;172,44;0,00;[2, 3, 0, 0, 5]
1132;3;1600;0;4348,00;172,44;0,00;[7, 6, 5, 1, 5]
1133;3;1600;0;4352,00;172,44;0,00;[7, 6, 5, 1, 5]
1134;3;1600;0;4356,00;172,44;0,00;[7, 6, 5, 1, 5]
1135;3;1600;0;4360,00;172,44;0,00;[7, 6, 5, 1, 5]
1136;3;1600;0;4364,00;172,44;0,00;[2, 3, 0, 0, 5]
1137;3;1600;0;4368,00;172,44;0,00;[2, 3, 0, 0, 5]
1138;3;1600;0;4372,00;172,44;0,00;[2, 3, 0, 0, 5]
1139;3;1600;0;4376,00;172,44;0,00;[2, 3, 0, 0, 5]
1140;3;1600;0;4380,00;172,44;0,00;[7, 6, 5, 1, 5]
1141;3;1600;0;4384,00;172,44;0,00;[2, 3, 0, 0, 5]
1142;3;1600;0;4388,00;172,44;0,00;[2, 3, 0, 0, 5]
1143;3;1600;0;4392,00;172,44;0,00;[2, 3, 0, 0, 5]
1144;3;1600;0;4396,00;172,44;0,00;[2, 3, 0, 0, 5]
1145;3;1600;0;4400,00;172,44;0,00;[2, 3, 0, 0, 5]
1146;3;1600;0;4404,00;172,44;0,00;[7, 6, 5, 1, 5]
1147;3;1600;0;4408,00;172,44;0,00;[2, 3, 0, 0, 5]
1148;3;1600;0;4412,00;172,44;0,00;[2, 3, 0, 0, 5]
1149;3;1600;0;4416,00;172,44;0,00;[2, 3, 0, 0, 5]
1150;3;1600;0;4420,00;172,44;0,00;[2, 3, 0, 0, 5]
1151;3;1600;0;4424,00;172,44;0,00;[7, 6, 5, 1, 5]
1152;3;1600;0;4428,00;172,44;0,00;[7, 6, 5, 1, 5]
1153;3;1600;0;4432,00;172,44;0,00;[2, 3, 0, 0, 5]
1154;3;1600;0;4436,00;172,44;0,00;[7, 6, 5, 1, 5]
1155;3;1600;0;4440,00;172,44;0,00;[2, 3, 0, 0, 5]
1156;3;1600;0;4444,00;172,44;0,00;[7, 6, 5, 1, 5]
1157;3;1600;0;4448,00;172,44;0,00;[2, 3, 0, 0, 5]
1158;3;1600;0;4452,00;172,44;0,00;[2, 3, 0, 0, 5]
1159;3;1600;0;4456,00;172,44;0,00;[2, 3, 0, 0, 5]
1160;3;1600;0;4460,00;172,44;0,00;[7, 6, 5, 1, 5]
1161;3;1600;0;4464,00;172,44;0,00;[2, 3, 0, 0, 5]
1162;3;1600;0;4468,00;172,44;0,00;[2, 3, 0, 0, 5]
1163;3;1600;0;4472,00;172,44;0,00;[2, 3, 0, 0, 5]
1164;3;1600;0;4476,00;172,44;0,00;[2, 3, 0, 0, 5]
1165;3;1600;0;4480,00;172,44;0,00;[2, 3, 0, 0, 5]
1166;3;1600;0;4484,00;172,44;0,00;[7, 6, 5, 1, 5]
1167;3;1600;0;4488,00;172,44;0,00;[7, 6, 5, 1, 5]
1168;3;1600;0;4492,00;172,44;0,00;[2, 3, 0, 0, 5]
1169;3;1600;0;4496,00;172,44;0,00;[7, 6, 5, 1, 5]
1170;3;1600;0;4500,00;172,44;0,00;[2, 3, 0, 0, 5]
1171;3;1600;0;4504,00;172,44;0,00;[2, 3, 0, 0, 5]
1172;3;1600;0;4508,00;172,44;0,00;[7, 6, 5, 1, 5]
1173;3;1600;0;4512,00;172,44;0,00;[7, 6, 5, 1, 5]
1174;3;1600;0;4516,00;172,44;0,00;[7, 6, 5, 1, 5]
1175;3;1600;0;4520,00;172,44;0,00;[7, 6, 5, 1, 5]
1176;3;1600;0;4524,00;172,44;0,00;[2, 3, 0, 0, 5]
1177;3;1600;0;4528,00;172,44;0,00;[7, 6, 5, 1, 5]
1178;3;1600;0;4532,00;172,44;0,00;[2, 3, 0, 0, 5]
1179;3;1600;0;4536,00;172,44;0,00;[2, 3, 0, 0, 5]
1180;3;1600;0;4540,00;172,44;0,00;[7, 6, 5, 1, 5]
1181;3;1600;0;4544,00;172,44;0,00;[2, 3, 0, 0, 5]
1182;3;1600;0;4548,00;172,44;0,00;[2, 3, 0, 0, 5]
1183;3;1600;0;4552,00;172,44;0,00;[2, 3, 0, 0, 5]
1184;3;1600;0;4556,00;172,44;0,00;[2, 3, 0, 0, 5]
