Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
1;140;24;259;149,79;0,00;0,00;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
2;140;40;245;150,00;0,00;0,00;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
3;140;50;241;152,39;0,00;0,00;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
4;140;62;222;154,10;0,00;0,00;[5, 6, 7, 4, 0, 1, 0, 2, 6, 4]
5;140;67;220;158,34;0,00;0,00;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
6;141;78;217;157,53;0,00;0,01;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
7;141;84;210;161,41;0,00;0,01;[1, 3, 0, 1, 1, 5, 4, 0, 2, 0]
8;142;81;208;165,55;0,00;0,03;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
9;143;79;217;169,28;0,00;0,04;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
10;143;82;207;174,18;0,00;0,04;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
11;146;85;212;170,27;0,00;0,08;[1, 4, 3, 3, 3, 0, 1, 2, 1, 0]
12;147;83;203;173,86;0,00;0,10;[6, 3, 1, 1, 1, 2, 2, 4, 2, 0]
13;147;82;201;179,98;0,00;0,10;[5, 5, 0, 0, 0, 1, 1, 7, 4, 1]
14;150;87;203;175,37;0,00;0,13;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
15;150;87;196;181,02;0,00;0,13;[7, 3, 6, 6, 3, 7, 3, 0, 1, 7]
16;152;80;213;183,22;0,00;0,16;[7, 0, 5, 6, 6, 1, 2, 6, 7, 4]
17;152;78;208;187,81;16,00;0,16;[7, 3, 6, 6, 3, 7, 3, 0, 1, 7]
18;156;82;200;180,72;16,00;0,21;[6, 4, 1, 6, 5, 2, 3, 5, 0, 1]
19;157;82;198;183,34;16,00;0,22;[4, 3, 0, 1, 6, 3, 5, 5, 4, 1]
20;159;85;194;182,24;16,00;0,25;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
21;162;81;203;180,65;16,00;0,28;[6, 2, 1, 2, 2, 4, 7, 6, 3, 0]
22;165;85;199;176,67;16,00;0,31;[7, 5, 6, 0, 7, 5, 6, 2, 4, 7]
23;165;86;191;181,42;16,00;0,31;[3, 4, 5, 3, 0, 0, 4, 0, 3, 1]
24;167;90;185;180,04;16,00;0,33;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
25;170;89;183;177,64;16,00;0,36;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
26;173;88;186;175,29;16,00;0,39;[5, 6, 7, 4, 1, 7, 7, 5, 1, 4]
27;173;89;180;178,34;21,00;0,39;[1, 3, 0, 1, 1, 5, 4, 0, 2, 0]
28;175;85;192;177,88;23,00;0,42;[7, 0, 5, 6, 6, 1, 2, 6, 7, 4]
29;176;84;184;180,41;23,00;0,43;[7, 3, 6, 6, 3, 7, 3, 0, 1, 7]
30;179;83;192;178,08;23,00;0,45;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
31;180;81;184;179,42;24,75;0,47;[0, 1, 6, 2, 6, 0, 4, 4, 2, 5]
32;182;75;180;179,46;26,00;0,48;[5, 4, 4, 6, 4, 7, 5, 7, 4, 1]
33;182;75;192;182,58;27,00;0,49;[0, 1, 6, 2, 6, 0, 4, 4, 2, 5]
34;185;79;181;178,88;27,00;0,52;[2, 0, 7, 0, 4, 5, 7, 1, 7, 4]
35;186;83;179;179,86;27,00;0,53;[7, 5, 6, 7, 3, 7, 1, 6, 1, 7]
36;192;82;184;170,91;27,00;0,57;[0, 1, 6, 2, 6, 0, 4, 4, 2, 5]
37;194;81;172;170,98;27,00;0,59;[0, 1, 6, 2, 6, 0, 4, 4, 2, 5]
38;196;75;176;171,06;28,43;0,61;[5, 4, 4, 6, 4, 7, 5, 7, 4, 1]
39;198;77;177;169,09;29,63;0,63;[5, 4, 4, 6, 4, 7, 5, 7, 4, 1]
40;199;79;186;168,01;31,50;0,64;[7, 3, 6, 6, 3, 7, 3, 0, 1, 7]
41;201;79;188;166,57;32,27;0,67;[6, 4, 1, 6, 5, 2, 3, 5, 0, 1]
42;202;77;180;168,94;32,27;0,67;[7, 6, 5, 6, 7, 0, 4, 7, 5, 5]
43;200;74;191;174,12;33,21;0,68;[7, 7, 4, 1, 4, 1, 6, 5, 6, 6]
44;203;77;183;171,02;33,21;0,70;[0, 4, 1, 6, 1, 0, 5, 5, 4, 2]
45;205;71;182;172,24;33,21;0,71;[5, 6, 7, 4, 1, 7, 7, 5, 1, 4]
46;208;74;194;169,24;33,21;0,73;[6, 5, 0, 4, 0, 5, 7, 6, 2, 4]
47;209;71;189;170,54;34,07;0,75;[5, 6, 7, 4, 6, 6, 0, 6, 3, 1]
48;212;73;183;167,84;34,07;0,76;[5, 6, 7, 4, 6, 6, 0, 6, 3, 1]
49;216;75;179;163,29;34,07;0,79;[2, 6, 5, 6, 0, 4, 4, 5, 5, 2]
50;218;79;172;162,17;34,07;0,80;[5, 6, 7, 4, 1, 7, 7, 5, 1, 4]
51;207;78;177;174,85;40,81;0,75;[2, 2, 6, 6, 5, 7, 5, 6, 5, 4]
52;210;70;190;173,27;41,19;0,78;[7, 4, 2, 2, 3, 5, 0, 0, 5, 2]
53;212;71;172;172,76;41,19;0,79;[5, 6, 7, 4, 1, 7, 7, 5, 1, 4]
54;210;73;176;176,51;42,37;0,80;[0, 7, 7, 5, 4, 1, 6, 6, 0, 4]
55;210;74;180;178,84;42,74;0,80;[0, 7, 7, 5, 4, 1, 6, 6, 0, 4]
56;211;82;171;177,47;43,13;0,82;[5, 5, 1, 3, 0, 7, 4, 4, 2, 5]
57;211;85;172;179,33;43,52;0,82;[5, 6, 7, 4, 6, 0, 4, 4, 2, 5]
58;212;89;163;180,08;43,52;0,83;[5, 4, 1, 1, 4, 6, 0, 2, 1, 2]
59;216;93;164;172,51;44,09;0,85;[7, 5, 2, 4, 3, 1, 3, 0, 3, 7]
60;218;85;163;174,06;44,09;0,86;[0, 7, 7, 7, 5, 5, 7, 2, 3, 3]
61;220;88;158;173,06;44,09;0,87;[6, 5, 0, 4, 0, 7, 5, 1, 5, 4]
62;220;81;171;175,93;44,70;0,88;[6, 6, 7, 4, 3, 6, 1, 3, 6, 7]
63;222;78;172;176,27;44,70;0,89;[6, 6, 0, 7, 5, 5, 7, 2, 2, 3]
64;221;87;156;178,55;45,18;0,89;[7, 7, 6, 6, 3, 1, 7, 4, 6, 2]
65;222;87;159;176,77;45,63;0,91;[7, 5, 6, 7, 3, 7, 1, 6, 1, 7]
66;221;83;167;182,01;45,43;0,91;[5, 6, 7, 4, 3, 7, 7, 5, 2, 4]
67;221;85;158;183,96;45,91;0,92;[6, 3, 1, 2, 2, 5, 5, 1, 5, 4]
68;221;81;166;188,39;45,91;0,92;[2, 3, 7, 0, 4, 5, 3, 0, 7, 3]
69;222;78;166;189,48;46,00;0,93;[6, 5, 0, 4, 0, 7, 0, 6, 3, 1]
70;224;78;176;186,81;46,48;0,95;[5, 4, 4, 6, 3, 5, 0, 0, 3, 7]
71;228;80;167;181,03;46,21;0,98;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
72;229;77;173;179,91;46,86;0,99;[6, 5, 0, 4, 3, 5, 3, 0, 5, 2]
73;230;81;162;179,44;47,35;1,00;[7, 5, 2, 4, 2, 0, 3, 2, 3, 2]
74;230;93;156;179,10;47,85;1,00;[7, 6, 5, 4, 0, 7, 4, 7, 3, 5]
75;231;92;149;180,78;47,85;1,00;[6, 4, 1, 6, 1, 4, 7, 6, 7, 0]
76;234;88;154;177,27;47,93;1,01;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
77;237;88;162;174,05;48,44;1,03;[0, 1, 1, 0, 1, 7, 7, 2, 5, 2]
78;237;87;156;175,36;49,05;1,03;[7, 6, 3, 4, 0, 7, 1, 0, 3, 2]
79;238;84;156;175,33;48,95;1,04;[2, 0, 7, 0, 4, 5, 7, 1, 7, 4]
80;241;80;162;172,97;49,45;1,06;[5, 1, 4, 0, 3, 2, 3, 7, 3, 7]
81;240;81;157;175,60;49,47;1,05;[2, 1, 4, 0, 2, 2, 3, 6, 4, 7]
82;240;79;157;178,13;49,48;1,04;[2, 1, 4, 0, 2, 2, 3, 6, 4, 7]
83;240;75;159;181,09;49,98;1,03;[5, 3, 7, 7, 3, 1, 6, 5, 0, 7]
84;242;78;163;180,04;49,98;1,04;[7, 5, 2, 4, 2, 0, 3, 2, 3, 2]
85;244;76;158;179,02;50,51;1,06;[5, 1, 4, 0, 3, 2, 3, 7, 3, 7]
86;248;76;164;174,13;50,79;1,07;[7, 1, 5, 1, 3, 7, 5, 2, 1, 1]
87;252;80;162;168,58;50,78;1,09;[7, 0, 0, 0, 3, 6, 1, 0, 0, 7]
88;250;83;153;170,36;50,99;1,10;[6, 5, 0, 4, 5, 5, 7, 6, 3, 1]
89;253;78;153;168,32;51,31;1,12;[2, 5, 1, 0, 2, 5, 3, 0, 5, 2]
90;253;79;155;168,11;52,81;1,13;[7, 4, 0, 0, 5, 7, 4, 7, 3, 7]
91;255;78;154;167,95;52,81;1,14;[0, 7, 0, 1, 0, 5, 0, 6, 6, 6]
92;258;80;153;165,59;52,81;1,15;[7, 4, 2, 2, 2, 5, 4, 0, 6, 7]
93;256;75;161;170,77;53,49;1,14;[7, 4, 1, 6, 2, 5, 5, 5, 7, 2]
94;257;79;161;169,33;54,49;1,14;[5, 4, 1, 1, 4, 6, 0, 2, 1, 2]
95;258;85;146;169,41;54,49;1,15;[7, 5, 2, 1, 3, 1, 3, 2, 5, 2]
96;258;82;150;172,87;54,49;1,15;[6, 3, 1, 2, 2, 7, 5, 5, 4, 2]
97;260;86;143;170,74;55,01;1,16;[1, 4, 7, 1, 4, 6, 2, 7, 7, 1]
98;260;82;150;172,43;56,04;1,17;[3, 0, 1, 7, 4, 5, 3, 0, 7, 3]
99;261;78;152;174,40;56,04;1,17;[7, 5, 2, 1, 3, 1, 3, 2, 5, 2]
100;264;78;154;170,50;56,74;1,19;[0, 7, 7, 7, 5, 5, 7, 2, 3, 3]
101;258;77;164;174,65;60,60;1,15;[4, 6, 6, 2, 0, 7, 4, 7, 3, 7]
102;263;67;176;171,29;60,60;1,16;[6, 5, 0, 4, 0, 5, 7, 2, 2, 7]
103;265;69;154;170,51;60,60;1,17;[7, 4, 2, 2, 2, 5, 4, 0, 6, 7]
104;267;70;168;168,06;60,54;1,18;[2, 2, 6, 6, 7, 3, 7, 2, 2, 3]
105;267;70;162;168,95;60,90;1,19;[2, 5, 7, 0, 2, 4, 3, 4, 7, 5]
106;269;73;151;167,07;60,84;1,20;[0, 4, 1, 6, 1, 0, 7, 2, 2, 7]
107;267;69;161;170,88;61,41;1,20;[0, 4, 1, 6, 1, 0, 7, 2, 2, 7]
108;270;68;154;168,19;61,72;1,21;[0, 4, 1, 6, 1, 0, 7, 2, 2, 7]
109;272;68;150;166,89;61,99;1,22;[0, 2, 3, 6, 5, 7, 2, 3, 5, 3]
110;273;69;148;166,93;61,88;1,22;[7, 5, 2, 4, 3, 1, 3, 0, 3, 7]
111;273;69;155;167,77;62,78;1,22;[6, 5, 0, 4, 0, 7, 5, 1, 5, 4]
112;274;65;152;169,61;62,78;1,22;[6, 4, 1, 6, 5, 2, 3, 5, 0, 1]
113;274;68;140;170,80;63,13;1,21;[2, 2, 6, 6, 5, 5, 1, 0, 5, 2]
114;277;67;163;168,14;63,01;1,22;[7, 6, 3, 4, 0, 7, 1, 0, 5, 2]
115;275;69;161;169,83;63,49;1,23;[5, 1, 6, 0, 3, 2, 3, 4, 4, 7]
116;277;70;159;168,33;63,95;1,23;[7, 4, 1, 0, 2, 2, 3, 6, 4, 7]
117;278;68;141;167,09;64,65;1,23;[7, 6, 5, 4, 0, 7, 4, 7, 3, 5]
118;279;69;147;166,22;65,53;1,23;[1, 2, 4, 6, 5, 5, 7, 2, 2, 3]
119;280;72;144;164,98;65,63;1,25;[5, 4, 1, 1, 2, 0, 5, 0, 4, 2]
120;282;68;146;164,41;65,56;1,26;[7, 4, 2, 0, 2, 2, 3, 6, 2, 7]
121;280;65;149;168,68;65,91;1,26;[7, 4, 1, 0, 3, 1, 3, 0, 3, 2]
122;281;68;152;169,21;65,91;1,26;[7, 5, 2, 4, 3, 1, 3, 0, 3, 7]
123;286;70;147;162,30;65,66;1,27;[5, 1, 6, 0, 3, 1, 7, 4, 3, 7]
124;291;75;140;155,95;65,55;1,28;[7, 4, 1, 0, 2, 5, 5, 6, 2, 4]
125;291;71;147;156,51;65,79;1,30;[7, 4, 1, 0, 2, 5, 5, 6, 2, 4]
126;295;67;146;153,22;66,25;1,29;[7, 4, 1, 0, 2, 2, 3, 6, 4, 7]
127;292;65;140;155,00;66,47;1,29;[7, 4, 2, 0, 2, 2, 3, 6, 2, 7]
128;292;63;150;156,90;66,63;1,29;[2, 2, 6, 6, 5, 4, 1, 0, 3, 2]
129;292;67;145;156,08;66,41;1,30;[5, 4, 1, 1, 2, 5, 5, 6, 2, 2]
130;293;67;149;157,11;66,41;1,30;[7, 4, 1, 0, 2, 2, 3, 6, 4, 7]
131;295;69;153;154,73;66,61;1,29;[3, 6, 7, 4, 6, 2, 3, 6, 4, 7]
132;299;68;146;151,83;66,61;1,30;[4, 2, 1, 0, 3, 5, 5, 6, 2, 4]
133;298;69;146;153,68;67,24;1,30;[5, 4, 1, 1, 2, 5, 5, 6, 2, 2]
134;300;68;150;152,66;67,07;1,31;[4, 6, 6, 2, 3, 7, 3, 6, 4, 1]
135;297;60;160;155,39;67,31;1,31;[1, 2, 4, 0, 5, 5, 7, 2, 2, 3]
136;298;61;156;153,71;68,05;1,32;[1, 2, 4, 6, 5, 5, 7, 2, 2, 3]
137;302;58;152;150,33;67,93;1,33;[4, 5, 0, 0, 2, 2, 3, 1, 4, 7]
138;299;59;154;153,18;68,79;1,32;[2, 5, 1, 0, 2, 2, 3, 6, 4, 0]
139;300;58;155;152,66;68,78;1,33;[1, 2, 4, 6, 5, 5, 7, 2, 2, 3]
140;305;61;150;147,84;68,78;1,34;[7, 4, 1, 0, 2, 5, 5, 6, 2, 4]
141;306;57;162;149,45;68,78;1,34;[4, 6, 6, 2, 3, 7, 3, 6, 4, 1]
142;307;55;155;147,49;69,73;1,35;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
143;310;53;162;146,19;69,73;1,36;[2, 1, 4, 0, 3, 7, 3, 6, 4, 1]
144;310;53;155;146,81;70,09;1,36;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
145;307;50;163;150,18;70,05;1,37;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
146;304;54;159;153,28;70,42;1,35;[2, 5, 1, 0, 2, 5, 3, 0, 5, 2]
147;308;52;163;149,82;70,85;1,35;[0, 1, 3, 6, 2, 2, 3, 6, 4, 7]
148;308;47;151;152,06;71,28;1,35;[1, 2, 4, 6, 5, 5, 7, 2, 2, 3]
149;311;45;155;150,72;71,28;1,36;[2, 5, 1, 0, 2, 5, 3, 0, 5, 2]
150;310;47;159;153,11;71,12;1,36;[3, 5, 1, 0, 2, 2, 1, 5, 4, 7]
151;310;44;161;151,00;73,16;1,34;[7, 5, 4, 7, 3, 2, 7, 0, 4, 7]
152;308;46;160;153,08;73,27;1,33;[7, 5, 6, 7, 3, 7, 1, 6, 4, 7]
153;310;50;158;150,45;73,25;1,35;[4, 6, 0, 7, 3, 1, 3, 0, 3, 1]
154;314;49;158;146,91;73,49;1,35;[2, 5, 1, 0, 2, 5, 3, 0, 5, 2]
155;317;57;148;144,04;73,49;1,36;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
156;317;55;157;144,93;74,18;1,35;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
157;318;57;150;144,73;74,45;1,35;[3, 6, 7, 4, 6, 2, 3, 6, 4, 7]
158;317;55;142;147,66;74,77;1,35;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
159;321;53;165;144,36;75,20;1,36;[7, 5, 4, 7, 2, 2, 3, 6, 4, 7]
160;320;53;144;146,14;74,99;1,37;[7, 5, 4, 7, 2, 2, 3, 6, 4, 7]
161;320;48;159;147,49;75,27;1,37;[5, 1, 6, 0, 2, 2, 5, 6, 4, 7]
162;322;49;150;146,96;75,27;1,37;[5, 6, 7, 4, 6, 5, 7, 2, 2, 3]
163;321;47;161;148,29;74,92;1,38;[4, 5, 0, 0, 2, 2, 3, 1, 4, 7]
164;322;47;158;147,61;75,18;1,37;[5, 6, 7, 4, 6, 5, 7, 2, 2, 3]
165;320;50;158;148,65;75,12;1,38;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
166;319;51;149;150,30;75,00;1,39;[5, 1, 6, 0, 2, 2, 5, 6, 4, 7]
167;323;53;154;146,37;75,18;1,40;[2, 5, 7, 0, 2, 4, 3, 4, 7, 5]
168;324;56;146;145,24;74,92;1,42;[7, 5, 4, 7, 2, 2, 3, 6, 4, 2]
169;321;55;152;148,11;75,62;1,38;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
170;325;59;141;143,90;76,05;1,39;[5, 6, 7, 4, 6, 0, 0, 0, 5, 0]
171;323;58;142;145,48;76,53;1,41;[7, 7, 2, 4, 3, 2, 5, 5, 3, 2]
172;322;58;137;147,26;76,71;1,41;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
173;323;56;146;146,88;77,16;1,41;[7, 6, 3, 7, 0, 2, 7, 2, 2, 3]
174;322;56;153;147,89;77,42;1,43;[6, 2, 4, 6, 5, 5, 7, 2, 2, 3]
175;327;56;136;143,11;77,45;1,44;[6, 5, 0, 4, 0, 5, 7, 6, 2, 4]
176;327;58;139;143,33;77,56;1,45;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
177;328;58;146;143,41;77,61;1,46;[2, 2, 6, 6, 7, 3, 7, 5, 4, 2]
178;329;57;132;142,90;77,76;1,46;[2, 2, 6, 6, 7, 5, 0, 0, 5, 2]
179;329;58;143;140,26;77,84;1,48;[7, 6, 3, 7, 5, 5, 7, 2, 2, 3]
180;328;54;143;141,81;77,84;1,49;[2, 2, 6, 6, 7, 2, 1, 5, 4, 7]
181;331;50;154;140,13;78,10;1,50;[2, 5, 7, 0, 2, 2, 3, 4, 0, 5]
182;334;49;148;138,03;78,04;1,51;[7, 4, 1, 6, 2, 5, 5, 5, 7, 2]
183;332;48;146;141,03;78,27;1,50;[2, 2, 6, 6, 7, 2, 1, 5, 4, 7]
184;331;48;145;141,97;78,66;1,50;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
185;331;51;140;142,03;78,44;1,50;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
186;335;54;129;138,90;78,44;1,51;[2, 5, 7, 0, 2, 4, 3, 4, 7, 5]
187;333;49;140;140,99;79,01;1,51;[6, 6, 7, 4, 6, 5, 3, 0, 7, 3]
188;332;52;134;141,46;79,42;1,52;[2, 2, 6, 6, 7, 3, 7, 2, 2, 3]
189;336;49;137;138,49;79,33;1,52;[2, 1, 4, 0, 2, 0, 4, 4, 0, 5]
190;334;52;131;140,85;79,08;1,53;[7, 6, 3, 7, 5, 5, 7, 2, 2, 3]
191;333;48;140;143,14;79,34;1,51;[2, 1, 4, 0, 2, 0, 4, 4, 0, 5]
192;334;53;135;141,71;79,78;1,48;[7, 6, 3, 7, 5, 5, 7, 2, 2, 3]
193;342;53;152;134,49;79,78;1,49;[2, 2, 6, 6, 7, 3, 7, 5, 4, 2]
194;343;48;148;135,27;79,90;1,50;[4, 7, 2, 4, 3, 5, 7, 2, 2, 3]
195;339;52;149;137,49;80,42;1,48;[2, 2, 6, 6, 7, 0, 7, 2, 2, 3]
196;341;56;141;135,11;80,45;1,49;[2, 1, 4, 0, 2, 0, 3, 6, 6, 6]
197;341;53;137;135,28;80,74;1,50;[2, 5, 7, 0, 2, 4, 3, 4, 7, 5]
198;342;49;147;135,21;81,00;1,49;[2, 5, 7, 0, 2, 4, 3, 4, 7, 5]
199;339;52;137;136,44;82,03;1,48;[7, 5, 6, 7, 3, 2, 7, 0, 4, 7]
200;338;57;131;138,06;81,81;1,48;[2, 5, 7, 0, 2, 2, 3, 6, 6, 6]
201;336;51;137;140,27;82,03;1,47;[5, 4, 7, 1, 6, 5, 3, 0, 7, 3]
202;336;58;140;139,72;81,93;1,47;[7, 5, 4, 7, 2, 2, 3, 6, 4, 7]
203;339;53;145;138,95;81,93;1,48;[2, 5, 7, 0, 2, 2, 3, 4, 0, 5]
204;340;47;145;139,16;82,37;1,47;[2, 2, 6, 6, 7, 0, 7, 2, 2, 3]
205;341;50;138;137,30;82,24;1,48;[2, 2, 6, 6, 7, 2, 1, 5, 4, 7]
206;338;50;140;138,99;82,45;1,50;[5, 6, 7, 6, 3, 1, 3, 6, 3, 1]
207;334;46;146;143,23;82,36;1,50;[7, 5, 4, 7, 2, 2, 3, 6, 4, 7]
208;337;50;146;140,36;82,26;1,50;[2, 2, 6, 6, 7, 0, 7, 2, 2, 3]
209;338;57;142;139,39;82,24;1,50;[2, 2, 6, 6, 2, 5, 3, 6, 6, 6]
210;340;55;136;138,60;82,09;1,51;[2, 2, 6, 6, 7, 0, 7, 2, 2, 3]
211;337;51;143;141,65;82,04;1,52;[2, 2, 6, 6, 2, 5, 0, 0, 5, 2]
212;335;56;138;140,76;81,72;1,54;[2, 2, 3, 6, 7, 5, 6, 5, 5, 6]
213;330;55;141;145,06;81,36;1,55;[2, 2, 6, 6, 2, 5, 3, 6, 6, 6]
214;334;60;136;140,81;81,45;1,55;[2, 2, 6, 6, 7, 3, 7, 5, 4, 2]
215;332;54;134;143,82;81,69;1,57;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
216;331;46;142;144,44;82,36;1,56;[2, 5, 7, 0, 2, 2, 3, 6, 6, 6]
217;332;47;143;142,87;82,38;1,58;[2, 1, 4, 0, 2, 2, 3, 6, 4, 7]
218;331;47;144;145,31;82,49;1,58;[2, 2, 6, 6, 2, 3, 5, 0, 4, 2]
219;333;50;132;143,75;82,57;1,58;[2, 5, 7, 6, 2, 7, 3, 5, 2, 4]
220;335;57;127;140,83;83,11;1,58;[0, 2, 3, 6, 5, 7, 7, 5, 2, 4]
221;335;52;133;142,06;83,19;1,59;[2, 5, 7, 6, 2, 7, 3, 5, 2, 4]
222;335;51;135;143,44;83,11;1,59;[2, 5, 0, 6, 3, 5, 3, 0, 3, 5]
223;333;51;144;145,56;83,00;1,60;[0, 1, 6, 2, 0, 5, 7, 6, 2, 4]
224;334;54;144;142,21;83,00;1,59;[5, 6, 7, 4, 0, 5, 3, 0, 7, 3]
225;334;56;139;143,14;82,92;1,60;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
226;335;58;131;142,91;83,03;1,60;[0, 5, 3, 6, 5, 2, 3, 6, 4, 4]
227;333;58;139;145,76;82,99;1,60;[7, 4, 2, 0, 2, 2, 3, 6, 2, 7]
228;332;56;144;147,01;83,19;1,60;[2, 5, 7, 6, 2, 7, 3, 5, 2, 4]
229;332;49;143;148,56;82,94;1,61;[2, 3, 7, 0, 2, 2, 0, 6, 4, 7]
230;333;47;143;147,41;83,09;1,62;[2, 5, 7, 6, 2, 7, 3, 5, 2, 4]
231;338;47;145;143,50;83,09;1,62;[2, 1, 4, 0, 2, 1, 6, 4, 5, 6]
232;338;46;136;144,14;83,53;1,63;[2, 5, 7, 6, 2, 7, 3, 5, 2, 4]
233;340;50;128;143,17;83,53;1,63;[2, 5, 7, 6, 2, 5, 3, 6, 6, 7]
234;341;50;126;143,23;83,94;1,63;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
235;340;50;140;144,86;83,99;1,64;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
236;341;46;141;144,03;83,82;1,65;[6, 6, 0, 7, 5, 5, 3, 0, 7, 3]
237;343;46;128;140,75;84,38;1,65;[2, 2, 3, 6, 7, 5, 6, 5, 5, 6]
238;342;43;135;142,80;84,18;1,66;[2, 1, 4, 0, 4, 1, 6, 4, 5, 6]
239;346;46;135;139,71;84,18;1,67;[2, 5, 7, 0, 4, 5, 5, 1, 3, 7]
240;342;40;136;143,43;84,15;1,67;[4, 5, 5, 0, 2, 5, 3, 6, 6, 7]
241;345;40;136;141,17;84,13;1,67;[2, 4, 4, 0, 0, 5, 3, 0, 7, 3]
242;343;41;132;143,01;83,97;1,68;[7, 6, 3, 7, 5, 5, 7, 2, 2, 3]
243;340;47;142;144,59;84,02;1,68;[2, 2, 6, 6, 4, 7, 3, 3, 0, 1]
244;341;47;141;144,63;83,97;1,68;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
245;341;47;137;145,84;83,90;1,69;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
246;338;42;138;147,61;84,25;1,68;[2, 5, 5, 0, 2, 2, 3, 1, 4, 7]
247;340;44;144;146,16;84,16;1,69;[2, 3, 7, 0, 2, 2, 0, 6, 4, 7]
248;341;45;144;146,04;84,08;1,70;[2, 1, 4, 0, 2, 2, 2, 3, 3, 4]
249;341;42;130;145,50;84,35;1,69;[5, 1, 2, 0, 2, 5, 5, 6, 3, 7]
250;341;46;131;145,35;84,52;1,68;[2, 5, 5, 0, 2, 2, 3, 1, 4, 7]
251;342;40;141;145,52;84,77;1,69;[2, 1, 4, 0, 4, 5, 7, 2, 2, 3]
252;341;45;134;145,68;85,04;1,69;[5, 1, 6, 0, 3, 1, 5, 6, 4, 7]
253;340;48;135;146,14;85,15;1,70;[0, 1, 3, 6, 2, 2, 3, 6, 4, 7]
254;339;51;136;146,60;85,48;1,68;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
255;339;52;143;146,93;85,80;1,69;[2, 5, 7, 0, 2, 4, 3, 4, 4, 5]
256;337;56;130;146,96;85,76;1,70;[2, 1, 4, 0, 2, 5, 7, 2, 2, 3]
257;337;53;137;147,90;85,67;1,70;[2, 5, 1, 0, 2, 6, 7, 2, 5, 2]
258;333;48;145;152,43;85,57;1,71;[2, 1, 4, 0, 4, 5, 7, 6, 4, 7]
259;333;47;131;152,32;85,47;1,71;[2, 3, 7, 0, 2, 2, 3, 6, 4, 7]
260;329;49;128;155,14;85,42;1,73;[2, 5, 5, 0, 2, 2, 3, 1, 4, 7]
261;329;50;137;155,48;85,55;1,73;[0, 4, 1, 6, 2, 2, 0, 6, 4, 7]
262;331;49;132;152,92;85,79;1,68;[0, 1, 3, 6, 2, 2, 3, 6, 4, 7]
263;331;52;134;153,72;85,71;1,69;[2, 1, 4, 0, 2, 7, 7, 2, 2, 3]
264;333;57;130;151,78;85,77;1,69;[2, 5, 5, 0, 2, 2, 3, 1, 4, 7]
265;337;56;132;147,65;86,09;1,70;[2, 2, 6, 6, 7, 5, 0, 0, 5, 2]
266;339;58;130;146,95;86,09;1,70;[2, 2, 6, 6, 7, 5, 0, 0, 5, 2]
267;343;53;131;144,24;86,03;1,71;[5, 5, 4, 0, 2, 2, 3, 6, 4, 7]
268;346;55;128;141,70;85,96;1,72;[2, 5, 7, 0, 2, 5, 1, 7, 4, 2]
269;342;59;126;143,97;86,10;1,72;[2, 3, 7, 0, 2, 5, 7, 1, 4, 1]
270;343;55;125;145,31;86,10;1,72;[2, 5, 1, 0, 2, 6, 7, 2, 5, 2]
271;342;56;121;146,78;86,16;1,71;[0, 4, 1, 6, 2, 2, 0, 6, 4, 7]
272;341;63;124;146,65;86,40;1,71;[2, 1, 4, 0, 3, 7, 3, 6, 4, 1]
273;343;58;129;145,53;86,36;1,71;[2, 2, 4, 0, 3, 0, 3, 7, 4, 1]
