Day;AnimalCount;PlantCount;FreeFields;AvgEnergy;AvgLifespan;AvgChildren;TopGenotype
62;16;100;0;215,88;0,00;0,00;[4, 4, 2, 2, 3, 0, 6, 7, 3, 1]
63;16;100;0;217,19;0,00;0,00;[4, 4, 2, 2, 3, 0, 6, 7, 3, 1]
64;16;100;0;218,50;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
65;16;100;0;219,81;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
66;16;100;0;221,13;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
67;16;100;0;222,44;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
68;16;100;0;223,75;0,00;0,00;[6, 5, 3, 2, 5, 7, 2, 2, 6, 5]
69;16;100;0;225,06;0,00;0,00;[1, 0, 3, 1, 6, 3, 6, 0, 6, 5]
70;16;100;0;226,38;0,00;0,00;[1, 0, 3, 1, 6, 3, 6, 0, 6, 5]
71;16;100;0;227,69;0,00;0,00;[1, 0, 3, 1, 6, 3, 6, 0, 6, 5]
72;16;100;0;229,00;0,00;0,00;[6, 5, 3, 2, 5, 7, 2, 2, 6, 5]
73;16;100;0;230,31;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
74;16;100;0;231,63;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
75;16;100;0;232,94;0,00;0,00;[4, 1, 3, 1, 2, 6, 1, 0, 2, 5]
76;3;100;0;1258,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
77;3;100;0;1273,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
78;3;100;0;1289,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
79;3;100;0;1305,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
80;3;100;0;1320,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
81;3;100;0;1336,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
82;3;100;0;1352,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
83;3;100;0;1367,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
84;3;100;0;1383,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
85;3;100;0;1399,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
86;3;100;0;1414,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
87;3;100;0;1430,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
88;3;100;0;1446,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
89;3;100;0;1461,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
90;3;100;0;1477,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
91;3;100;0;1493,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
92;3;100;0;1508,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
93;3;100;0;1524,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
94;3;100;0;1540,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
95;3;100;0;1555,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
96;3;100;0;1571,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
97;3;100;0;1587,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
98;3;100;0;1602,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
99;3;100;0;1618,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
100;3;100;0;1634,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
101;3;100;0;1649,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
102;3;100;0;1665,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
103;3;100;0;1681,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
104;3;100;0;1696,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
105;3;100;0;1712,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
106;3;100;0;1728,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
107;3;100;0;1743,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
108;3;100;0;1759,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
109;3;100;0;1775,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
110;3;100;0;1790,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
111;3;100;0;1806,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
112;3;100;0;1822,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
113;3;100;0;1837,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
114;3;100;0;1853,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
115;3;100;0;1869,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
116;3;100;0;1884,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
117;3;100;0;1900,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
118;3;100;0;1916,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
119;3;100;0;1931,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
120;3;100;0;1947,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
121;3;100;0;1963,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
122;3;100;0;1978,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
123;3;100;0;1994,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
124;3;100;0;2010,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
125;3;100;0;2025,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
126;3;100;0;2041,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
127;3;100;0;2057,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
128;3;100;0;2072,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
129;3;100;0;2088,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
130;3;100;0;2104,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
131;3;100;0;2119,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
132;3;100;0;2135,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
133;3;100;0;2151,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
134;3;100;0;2166,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
135;3;100;0;2182,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
136;3;100;0;2198,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
137;3;100;0;2213,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
138;3;100;0;2229,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
139;3;100;0;2245,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
140;3;100;0;2260,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
141;3;100;0;2276,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
142;3;100;0;2292,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
143;3;100;0;2307,67;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
144;3;100;0;2323,33;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
145;3;100;0;2339,00;75,00;0,00;[5, 7, 2, 2, 6, 7, 1, 5, 3, 1]
